filename,title,url,one_word_with_numbers,type
210330-D-QO557-503.JPG,NAVSUP WSS Hosts Women's History Month Leadership Panel,https://www.usar.army.mil/news/images?igphoto=2002618810,False,Explicit heritage and DEI events
210316-A-GJ885-001.JPG,Medical command Soldier reflects on Women's History Month,https://www.usar.army.mil/news/images?igphoto=2002603344,False,Explicit heritage and DEI events
210209-A-WE853-1004.JPG,88th Readiness Soldier: “I'm just adding to the legacy of those who came before me”,https://www.usar.army.mil/news/images?igphoto=2002582666,False,Mentions of personnel that highlight their ethnicity
210218-A-AD014-002.JPG,Chief honors Black History Month with father's legacy,https://www.usar.army.mil/news/images?igphoto=2002584873,False,Explicit heritage and DEI events
170330-A-WM495-003.JPG,‘Diehard' battalion hosts Women's History Month observance,https://www.usar.army.mil/news/images?igphoto=2001725792,False,Explicit heritage and DEI events
160305-A-XY199-056.JPG,Chicago actress performs for Army Reserve unit's observance,https://www.usar.army.mil/news/images?igphoto=2001474662,False,Other
230725-N-QA103-1001.JPG,NSWCPD's LGBTQ + Allies Employee Resource Group Hosts Panel Discussion for Command's Pride Month Celebration,https://www.navsea.navy.mil/media/images?igphoto=2003267281,False,Explicit heritage and DEI events
230217-N-XQ823-1009.JPG,Historian shares Newport's African American heritage as part of NUWC Division Newport's Black History Month celebration,https://www.navsea.navy.mil/media/images?igphoto=2003169783,False,Explicit heritage and DEI events
171121-N-DE005-012.JPG,Juanita Mullen - Veterans Administration's Liaison for American Indian and Alaska Native Veterans,https://www.navsea.navy.mil/media/images?igphoto=2001852077,False,Mentions of personnel that highlight their ethnicity
190320-N-XQ823-2002.JPG,‘Hidden Figures' at NUWC Division Newport helped Navy meet its mission,https://www.navsea.navy.mil/media/images?igphoto=2002108345,False,Other
200227-N-YO710-062.JPG,Norfolk Naval Shipyard's African American Employee Resource Group's 2nd Annual Open Mic: “How Do I Make It?”,https://www.navsea.navy.mil/media/images?igphoto=2002278034,False,Explicit heritage and DEI events
240326-N-XQ832-1033.JPG,NUWC Division Newport's Federal Women's Program hosts panel for Women's History Month,https://www.navsea.navy.mil/media/images?igphoto=2003435710,False,Explicit heritage and DEI events
230302-N-CD100-002.JPG,Fiamma Fernandez: NSWC PCD Women's History Month Spotlight,https://www.navsea.navy.mil/media/images?igphoto=2003188129,False,Explicit heritage and DEI events
231113-N-UI581-1495.JPG,"NSWC PCD's INSPIRE 2.0 rekindles leadership, workforce commitment for the warfighter",https://www.navsea.navy.mil/media/images?igphoto=2003345142,False,Other
200304-N-SL791-001.JPG,Major Gen. Yeager Speaks at Women's History Month Event,https://www.navsea.navy.mil/media/images?igphoto=2002262146,False,Explicit heritage and DEI events
210915-N-UF616-001.JPG,Carderock's “Best of the Best” Recognized in Magnificent Eight Awards Ceremony,https://www.navsea.navy.mil/media/images?igphoto=2002861164,False,Other
220809-N-DF738-001.JPG,"NSWC PCD's INSPIRE event ignites culture of leadership, diversity and innovation",https://www.navsea.navy.mil/media/images?igphoto=2003053926,False,Explicit heritage and DEI events
210316-N-XQ823-0002.JPG,"Women's History Month speaker highlights strong roots, resiliency during NUWC Division Newport celebration",https://www.navsea.navy.mil/media/images?igphoto=2002615033,False,Explicit heritage and DEI events
190123-N-BZ518-1004.JPG,"Guest speakers, displays highlight NUWC Division Newport's celebration of Women's History Month",https://www.navsea.navy.mil/media/images?igphoto=2002102034,False,Explicit heritage and DEI events
190604-N-QL258-0033E.JPG,"Philadelphia (June 4, 2019) Naval Surface Warfare Center, Philadelphia Division (NSWCPD) hosted keynote speaker Capt. Donna Price, United States Navy, (retired) during the Command's annual Lesbian, Gay, Bisexual, Transgender (LGBT) Pride Month event on June 4. Price (middle) accepted a Certificate of Appreciation from NSWCPD's Technical Director Mr. Tom Perotti (left) and NSWCPD's Commanding Officer Capt. Dana F. Simon (right). (U.S. Navy photo by Kirsten St. Peter)/Released",https://www.navsea.navy.mil/media/images?igphoto=2002146805,False,Explicit heritage and DEI events
210915-O-AC556-962.JPG,Women's History Month Employee Spotlight: Mechanical Engineer Dr. Felicia Powell,https://www.navsea.navy.mil/media/images?igphoto=2002963926,False,Explicit heritage and DEI events
210421-N-N0180-0001.JPG,NUWC Division Newport employee engages workforce through ‘Story Circle',https://www.navsea.navy.mil/media/images?igphoto=2002625936,False,Other
190523-N-QL258-036E.JPG,"Dr. Brent K. Park spoke to Naval Surface Warfare Center, Philadelphia Division (NSWCPD) employees during the Command's annual Asian American/Pacific Islander (AAPI) Heritage Month event on May 23.",https://www.navsea.navy.mil/media/images?igphoto=2002146194,False,Explicit heritage and DEI events
211110-N-XQ823-0001.JPG,"National American Indian Heritage Month speaker shares Narragansett tribe's history, resiliency",https://www.navsea.navy.mil/media/images?igphoto=2002899493,False,Explicit heritage and DEI events
230206-N-BZ518-2030.JPG,Tuskegee Airman discusses his distinguished service as part of NUWC Division Newport's Black History Month celebration,https://www.navsea.navy.mil/media/images?igphoto=2003160960,False,Explicit heritage and DEI events
230308-N-XQ823-0024.JPG,Two guest speakers share life lessons as part of NUWC Division Newport's Women's History Month celebration,https://www.navsea.navy.mil/media/images?igphoto=2003187402,False,Explicit heritage and DEI events
230330-N-NN012-472.JPG,NSWCPD Women's Employee Resource Group & EEO Diversity and Inclusion Office Host Panel for Women's History Month,https://www.navsea.navy.mil/media/images?igphoto=2003202433,False,Explicit heritage and DEI events
220324-N-DF738-007.JPG,"NSWC  PCD Women's History Panel celebrates past, present and future One Team impact",https://www.navsea.navy.mil/media/images?igphoto=2002972493,False,Explicit heritage and DEI events
200220-N-XX785-063.JPG,Then and Now: African American ERG's Black History Celebration Ceremony,https://www.navsea.navy.mil/media/images?igphoto=2002258924,False,Explicit heritage and DEI events
221116-N-BZ518-1003.JPG,Narragansett Indian Tribe member shares the myths surrounding Thanksgiving as part of NUWC Division Newport's National American Indian Heritage Month celebration,https://www.navsea.navy.mil/media/images?igphoto=2003123774,False,Explicit heritage and DEI events
201007-N-ZF834-1001.PNG,"NSWC Crane, IU's La Casa partner to provide programming for Hispanic and Latinx Heritage Month",https://www.navsea.navy.mil/media/images?igphoto=2002515916,False,Explicit heritage and DEI events
160630-D-ZZ999-001.JPG,History of June's recognition as LGBT Pride Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001568655,False,Explicit heritage and DEI events
200303-D-D0441-1001.JPG,DLA Aviation Women's History Month Spotlight: Dr. Nusnin Akter,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002258582,False,Explicit heritage and DEI events
180314-D-D0441-001.JPG,"Distribution celebrates women's history with panel discussion, unveils Distribution Hall of Fame",https://www.dla.mil/aboutdla/mediagallery?igphoto=2001898245,False,Explicit heritage and DEI events
160526-D-EO141-001.JPG,Governor's Advisory Commission member shares “Model Minority Myth” during Distribution Asian Pacific American program,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001557171,False,Explicit heritage and DEI events
190313-D-DH167-042.JPG,Troop Support Women's History Month program celebrates ‘visionaries',https://www.dla.mil/aboutdla/mediagallery?igphoto=2002101991,False,Explicit heritage and DEI events
200826-D-OH989-001.JPG,"DLA Troop Support honors Women's Equality Day with awards, guest speaker",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002486243,False,Other
230330-D-D0441-900.JPG,Remember the Ladies: DLA Energy honors Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003196808,False,Explicit heritage and DEI events
200305-D-YE683-001.JPG,Women's History Month Spotlight: Vivian d'Alelio,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002260504,False,Explicit heritage and DEI events
160323-D-LC637-003.JPG,Defense Federal Community celebrates the 2016 National Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001510258,False,Explicit heritage and DEI events
200325-D-HP966-202.JPG,Agency chief of staff reflects on career during Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002270388,False,Explicit heritage and DEI events
160330-D-YB435-001.JPG,DSCR celebrates Women's History Month with special program,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001508694,False,Explicit heritage and DEI events
170322-D-XF581-040.JPG,Distribution headquarters honors Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001723443,False,Explicit heritage and DEI events
180424-D-CB802-001.JPG,Women's History Month awardees speak on leadership,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001907768,False,Explicit heritage and DEI events
190410-D-D0441-001.JPG,Women's History Month event focuses on women's health,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002111964,False,Explicit heritage and DEI events
210312-D-D0441-8675.JPG,Women's History Month highlight – DLA Distribution San Diego Commander,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002608543,False,Explicit heritage and DEI events
220208-D-OH989-001.JPG,"Black History Month Spotlight: Dwight Deneal, director of DLA's Office of Small Business Programs",https://www.dla.mil/aboutdla/mediagallery?igphoto=2003157840,False,Explicit heritage and DEI events
210331-D-D0441-800.JPG,"“Even Still, She Persists!” Acquisition workforce celebrate Women's History Month",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002612156,False,Explicit heritage and DEI events
161106-D-D0441-1001.JPG,DLA Aviation Women's History Month Spotlight: Julia Roquemore,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002264355,False,Explicit heritage and DEI events
200320-D-D0441-801.JPG,Women's History Month spotlight: Maria Rodriguez,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002267642,False,Explicit heritage and DEI events
210310-D-YE683-005.JPG,"Accounting officer reflects on career, Women's History Month",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002598373,False,Explicit heritage and DEI events
170316-D-TS123-001.JPG,DLA's first woman vice director featured for Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001717316,False,Explicit heritage and DEI events
230308-D-OQ608-1001.JPG,Troop Support employees celebrate Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003180085,False,Explicit heritage and DEI events
210311-D-D0441-3456.JPG,Women's History Month highlight – DLA Distribution Barstow California Acting Director,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002598857,False,Explicit heritage and DEI events
180222-D-DO441-001.JPG,Distribution's Multicultural Committee celebrates Black History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001883719,False,Explicit heritage and DEI events
220309-D-D0441-800.JPG,Women's History Month spotlight: Aybike Arslan,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002956690,False,Explicit heritage and DEI events
240214-D-D0441-0346.JPG,Black History Month: Remembering ‘Six Triple Eight',https://www.dla.mil/aboutdla/mediagallery?igphoto=2003394603,False,Explicit heritage and DEI events
220224-D-HE260-1053.JPG,Women's History Month: Celebrating Women Who Tell Our Stories,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003175444,False,Explicit heritage and DEI events
240326-D-HE260-1033.JPG,DLA Energy celebrates Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003430210,False,Explicit heritage and DEI events
211007-D-D0441-1001.JPG,DLA Aviation at Ogden general supply specialist selected as one of the nation's best,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002873755,False,Other
180723-D-DD044-001.JPG,"National Women's History Month: Lillie Mae Brown, champion for women's and minority rights at DSCR",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002095467,False,Explicit heritage and DEI events
200318-D-D0441-801.JPG,Women's History Month spotlight: Christine George,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002271151,False,Explicit heritage and DEI events
211110-D-OH989-0001.JPG,"National Native American Heritage Month event highlights theme: ‘Grounded in tradition, resilient in spirit'",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002892991,False,Explicit heritage and DEI events
200313-D-YE683-001.JPG,Women's History Month Spotlight: Chaletta McCoy,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002264364,False,Explicit heritage and DEI events
220302-D-D0441-800.JPG,Women's History Month spotlight: Jill Chouinard,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002947879,False,Explicit heritage and DEI events
210219-D-D0441-8765.JPG,Women's History Month highlight – DLA Distribution Korea Commander,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002603445,False,Explicit heritage and DEI events
170726-D-SJ123-0712.JPG,Disabled Americans' support to warfighters recognized at National Disability Awareness Month Expo,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001836295,False,Other
220310-D-OH989-0001.JPG,"DLA Troop Support marks Women's History Month, celebrates employees during ceremony",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002955671,False,Explicit heritage and DEI events
180314-D-LB125-002.JPG,First female Distribution commander honored with newly named Doornink Executive Conference Room during Women's History month event,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001895825,False,Explicit heritage and DEI events
210312-D-OH989-0001.JPG,"‘Incredible, dedicated' employees honored at Women's History Month event",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002599848,False,Explicit heritage and DEI events
120703-F-PM645-010.JPG,Women's History Month spotlight: Yumiko Sasaki,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002264169,False,Explicit heritage and DEI events
230901-D-D0441-1002.JPG,Hispanic Heritage Month Employee Spotlight – Juan ‘Angel' Hernandez,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003316041,False,Explicit heritage and DEI events
170321-D-TS123-001.JPG,Troop Support honors 'trailblazers' as ‘Women of the Year',https://www.dla.mil/aboutdla/mediagallery?igphoto=2001720810,False,Other
210216-D-D0441-0001.JPG,Black History Month Spotlight:  Twiana Speaks shares what this year's theme means to her,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002581959,False,Explicit heritage and DEI events
220823-D-D0441-1001.JPG,Women's Equality Day Spotlight:  Kalisia Winkey,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003063162,False,Explicit heritage and DEI events
241023-D-BH371-1005.JPG,MWR's Red Wagon Program energizes DLA employees through movement,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003597630,False,Other
150618-D-ZZ999-002.JPG,New girl at DLA Distribution: A woman's struggle for transgender understanding,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001294429,False,Other
220819-D-YB453-1002.JPG,Women's Equality Day Spotlight: Angela Johnson,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003061279,False,Explicit heritage and DEI events
160323-D-BJ843-001.JPG,Women's history program highlights dreaming big,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001506541,False,Everyday celebrations of heritage or ethnicity
200227-D-D0441-002.JPG,Women's History Month Spotlight: Deborah Youngblood,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002256961,False,Explicit heritage and DEI events
200330-D-WD427-9856.JPG,DLA Distribution highlights distribution center deputy commanders/directors for Women's History Month 2021,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002611751,False,Explicit heritage and DEI events
230206-D-ZZ000-1001.JPG,"‘Reach back and bring others,' Black History Month and beyond",https://www.dla.mil/aboutdla/mediagallery?igphoto=2003163498,False,Explicit heritage and DEI events
240306-D-HE260-1002.JPG,Kurze's rise to DLA Executive Director: A testament to women,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003412385,False,Other
230928-D-BJ843-1004.JPG,"Women's History Month panel addresses advocacy, equity, diversity, inclusion",https://www.dla.mil/aboutdla/mediagallery?igphoto=2003416015,False,Explicit heritage and DEI events
181119-D-D0441-1001.PNG,"Defense Distribution Center, Susquehanna's Native American heritage",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002064326,False,Explicit heritage and DEI events
220519-D-D0441-1001.JPG,"DLA Aviation employee's virtual ASL classes teach inclusion, diversity one sign at a time",https://www.dla.mil/aboutdla/mediagallery?igphoto=2003011246,False,Explicit heritage and DEI events
180222-D-XF581-001.JPG,Man's best friend: Distribution employee's daily life enhanced by guide dog,https://www.dla.mil/aboutdla/mediagallery?igphoto=2001921241,False,Other
220825-D-YB435-1001.JPG,Women's Equality Day Spotlight:  Kimberly Newell,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003065016,False,Explicit heritage and DEI events
200301-D-D0441-900.JPG,A Women's History Month interview with DLA Energy leaders,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002607574,False,Explicit heritage and DEI events
220419-D-D0441-900.JPG,DLA Energy honors Women's History Month,https://www.dla.mil/aboutdla/mediagallery?igphoto=2002979371,False,Explicit heritage and DEI events
200302-D-D0441-012.JPG,"Women's History Month: New DLA Information Operations deputy director shares professional, personal journey",https://www.dla.mil/aboutdla/mediagallery?igphoto=2002261922,False,Explicit heritage and DEI events
230331-D-D0441-1001.JPG,Navy trailblazer tells her story during Women's History Month event at Aviation in San Diego,https://www.dla.mil/aboutdla/mediagallery?igphoto=2003190736,False,Explicit heritage and DEI events
992472-U-EZX10-727.jpg,"Army Spc. Gary Moore asks a question of instructor Fred Fachou on Sept. 19, 2008, during the 716th Military Police Battalion's cultural awareness class on Camp Liberty in Baghdad. U.S. Army photo by Sgt. Daniel Blottenberger, 18th Military Police Brigade",https://dod.defense.gov/photos/photogallery?igphoto=2001094193,False,Other
929692-O-KIM53-804.jpg,"During an interview with DoD News, Air Force General Counsel Gordon O. Tanner, pictured, discussed DoD's LGBT Pride Month, the importance of recognizing diversity within the department and encouraging LGB service members and LGBT civilians to visibly serve. U.S. Air Force photo",https://dod.defense.gov/photos/photogallery?igphoto=2001104813,False,Explicit heritage and DEI events
794630-P-EDW16-016.jpg,Peter Hemmer's poster highlighting the Defense Department's participation in National Hispanic Heritage Month.  Graphic courtesy of the Defense Equal Opportunity Management Institute,https://dod.defense.gov/photos/photogallery?igphoto=2001101927,False,Explicit heritage and DEI events
875271-D-IHD32-960.jpg,"James Rudy Carter, left, and Marine 1st Lt. Cory L. Holiday pose for a photo at the Defense Department's African-American History Month observance at Hampton University, Va., Feb. 21. Photo by Gerry J. Gilmore",https://dod.defense.gov/photos/photogallery?igphoto=2001081351,False,Explicit heritage and DEI events
539032-O-VMH64-548.jpg,"From left: Bill Willis, the first African-American National Football League player, is joined by Brig Owens, Darrell Green and Kedric Golston for a panel discussion at the U.S. Army Test and Evaluation Command's African-American History Month observance Feb. 21 in Washington. Photo by Carmen L. Gleason",https://dod.defense.gov/photos/photogallery?igphoto=2001081344,False,Explicit heritage and DEI events
632330-J-VBJ24-982.jpg,"Brig. Gen. Belinda Pinckney, one of the first female African-American general officers in the Army, talks to NFL Hall of Fame player Bill Willis following the U.S. Army Test and Evaluation Command's African-American History Month observance Feb. 21. Photo by Carmen L. Gleason",https://dod.defense.gov/photos/photogallery?igphoto=2001081345,False,Explicit heritage and DEI events
783637-L-XIN73-489.jpg,"Left to right: Air National Guard Lt. Col. Mary-Thom Williams, Francis L. Horne, and Air Force Senior Master Sgt. Cleveland Wiltz pose for a photo at the Defense Department's African-American History Month observance at Hampton University, Va., Feb. 21. Photo by Gerry J. Gilmore",https://dod.defense.gov/photos/photogallery?igphoto=2001081350,False,Explicit heritage and DEI events
170302-F-JB386-0171.JPG,Ruck ‘n' Roll: AF rugby program breaks gender barrier,https://dod.defense.gov/photos/photogallery?igphoto=2001718196,False,Other
212612-T-UNF00-731.jpg,"WWII MEMORIES -- Defense Secretary Chuck Hagel shows photos of his father serving during World War II to a group of Rosie the Riveters at the Pentagon, March 31, 2014, the last day of Women's History Month.",https://dod.defense.gov/photos/photogallery?igphoto=2001134832,False,Explicit heritage and DEI events
103728-T-MPY64-042.jpg,"World War II veteran Dorothy Canty Forsberg, known as “Dottie,” is part of the legacy of service by the nation's women that's honored each March during Women's History Month. Courtesy photo",https://dod.defense.gov/photos/photogallery?igphoto=2001098134,False,Explicit heritage and DEI events
161012-A-HG995-001.JPG,20 years and counting: A first sergeant's path from hardship to successful Army career,https://dod.defense.gov/photos/photogallery?igphoto=2001656988,False,Other
746816-Y-OGI75-882.jpg,"U.S. Army Gen. David McKiernan, commander of NATO's International Security Assistance Force and U.S. Forces Afghanistan, and Sayed Usman, chief of Deh Rawood district, take part in cutting the ribbon to open the Chutu Bridge in the Deh Rawood district, Uruzgon province, Dec. 30, 2008. U.S. Navy photo by Lt. Cmdr. John Gay",https://dod.defense.gov/photos/photogallery?igphoto=2001094953,False,Other
022332-P-EJZ28-884.jpg,"Clarence A. Johnson, center, DoD's principal director and director for civilian equal employment opportunity within the the department's office of diversity management and equal opportunity, Maj. Gen. John R. Hawkins III, left, the Army's deputy chief of staff for mobility and reserve affairs, and Joyce M. Jarrett, provost for Hampton University, listen in during the African-American History Month leadership symposium held in Newport News, Va., Feb. 22. Photo by Gerry J. Gilmore",https://dod.defense.gov/photos/photogallery?igphoto=2001081355,False,Explicit heritage and DEI events
092210-D-YFQ04-847.jpg,"Educator and retired Army Maj. Gen. Wallace C. Arnold (right) and Navy Vice Adm. Melvin Williams, deputy commander of Fleet Forces Command, in Norfolk, Va., listen at DoD's African American History Month observance luncheon held at Hampton University, Va., Feb. 22, 2007. Photo by Gerry J. Gilmore",https://dod.defense.gov/photos/photogallery?igphoto=2001081363,False,Explicit heritage and DEI events
170718-F-ZZ999-1019.JPG,One Step at a Time: An Airman's Journey through LGBT acceptance,https://dod.defense.gov/photos/photogallery?igphoto=2001792208,False,Mentions of personnel that highlight their ethnicity
160327-M-KR317-218.JPG,Commander's Pace,https://dod.defense.gov/photos/photogallery?igphoto=2001506653,False,Other
160313-N-NL127-168.JPG,Ministry of the Interior Celebrates International Women's Day,https://dod.defense.gov/photos/photogallery?igphoto=2001480935,False,Other
729090-Q-CLA62-116.jpg,"Defense Secretary Ash Carter delivers the keynote address during the Defense Department's Lesbian, Gay, Bisexual and Transgender Pride Month ceremony at the Pentagon, June 8, 2015. DoD screen shot",https://dod.defense.gov/photos/photogallery?igphoto=2001104843,False,Explicit heritage and DEI events
031999-R-MBM90-012.jpg,"Fayetteville State University students visit Defense Department exhibits at the university's student center Feb. 26, 2008, during the 2008 DoD African-American History Month Program. Photo by Sheri L. Crowe",https://dod.defense.gov/photos/photogallery?igphoto=2001092357,False,Explicit heritage and DEI events
170099-C-YGZ82-043.jpg,"Defense Secretary Ash Carter delivers the keynote address during the Defense Department's Lesbian, Gay, Bisexual and Transgender Pride Month ceremony at the Pentagon, June 8, 2015. DoD photo by U.S. Army Sgt. 1st Class Clydell Kinchen",https://dod.defense.gov/photos/photogallery?igphoto=2001104844,False,Explicit heritage and DEI events
288698-H-NSZ45-712.jpg,"Retired Air Force Brig. Gen. Wilma Vaught, president of the Women's Memorial Foundation, takes first lady Michelle Obama on a tour of Arlington National Cemetery's Women in Military Service for America Memorial Center in Arlington, Va., on March 3, 2009, during an event honoring Women's History Month and military families.  White House photo by Joyce N. Boghosian",https://dod.defense.gov/photos/photogallery?igphoto=2001095479,False,Explicit heritage and DEI events
262093-Q-WEL31-936.jpg,Enola Gay's Legacy Lives on 70 Years After Hiroshima,https://dod.defense.gov/photos/photogallery?igphoto=2001267924,False,Facts of history that relate to a specific ethnic group
119847-E-MDI04-704.jpg,"Eric Fanning, chief of staff to Defense Secretary Ash Carter, speaks to the DIA workforce as part of the agency's 2015 Pride Month celebrations, June 24, 2015. Courtesy photo",https://dod.defense.gov/photos/photogallery?igphoto=2001267819,False,Explicit heritage and DEI events
718964-A-AEO46-626.jpg,"Multinational Division Baghdad soldiers listen to instructor Fred Fachou on Sept. 19, 2008, during the 716th Military Police Battalion's cultural awareness class on Camp Liberty in Baghdad. U.S. Army photo by Sgt. Daniel Blottenberger, 18th Military Police Brigade",https://dod.defense.gov/photos/photogallery?igphoto=2001094192,False,Other
200911-F-EI771-0020.JPG,Diversity and Inclusion area added to NASIC's Library,https://www.nasic.af.mil/News/Art?igphoto=2002504441,False,Explicit heritage and DEI events
170309-F-FU926-003.JPG,NASIC celebrates Women's History Month,https://www.nasic.af.mil/News/Art?igphoto=2001709991,False,Explicit heritage and DEI events
240306-F-NW874-1063.JPG,JBPHH Women's History Month panel,https://www.15wing.af.mil/News/Art?igphoto=2003408774,False,Explicit heritage and DEI events
240313-F-KI337-1149.JPG,15th Wing hosts Women's Formation Flight,https://www.15wing.af.mil/News/Art?igphoto=2003418043,False,Other
230323-F-JA727-0061.JPG,Women's History Month foam run,https://www.15wing.af.mil/News/Art?igphoto=2003190324,False,Explicit heritage and DEI events
230929-F-JA727-1007.JPG,A first generation immigrant's journey to service,https://www.15wing.af.mil/News/Art?igphoto=2003315076,False,Other
220329-F-GM429-0004.JPG,HERstory: Women's Chief Panel,https://www.15wing.af.mil/News/Art?igphoto=2002968630,False,Other
150429-F-WY331-002.JPG,Airmen spark children's interest in aviation,https://www.15wing.af.mil/News/Art?igphoto=2001060494,False,Other
160330-F-ZA023-014.JPG,Shine highlights women's accomplishments during luncheon,https://www.columbus.af.mil/News/Art?igphoto=2001508940,False,Everyday celebrations of heritage or ethnicity
240328-F-ED762-5095.JPG,Eielson hosts Women's Panel Lunch and Learn event,https://www.eielson.af.mil/News/Art?igphoto=2003434618,False,Other
230630-F-UH796-4040.JPG,Do Tell: You're not alone,https://www.kunsan.af.mil/News/Art?igphoto=2003251529,False,Other
120327-F-ER496-029.JPG,Wolf Pack celebrates women's history,https://www.kunsan.af.mil/News/Art?igphoto=2000164240,False,Everyday celebrations of heritage or ethnicity
140327-F-LD870-001.JPG,Women's History Month: Diamonds of the Wolf Pack,https://www.kunsan.af.mil/News/Art?igphoto=2000864677,False,Explicit heritage and DEI events
150306-F-SC307-404.JPG,Team Andersen recognizes Women's History Month with 5K,https://www.andersen.af.mil/News/Art/?igphoto=2001020174,False,Explicit heritage and DEI events
150331-F-IX728-025.JPG,Andersen ‘Weaves the Stories of Women's Lives',https://www.andersen.af.mil/News/Art/?igphoto=2001035987,False,Everyday celebrations of heritage or ethnicity
240308-F-PJ020-1031.JPG,Yokota hosts ‘Fly Girls' event; inspires next generation of,https://www.yokota.af.mil/news/photos?igphoto=2003411157,False,Other
160325-F-CB366-004.JPG,Color Run: vibrantly celebrating women's history,https://www.yokota.af.mil/news/photos?igphoto=2001508413,False,Everyday celebrations of heritage or ethnicity
170303-F-ZZ999-215.JPG,Yokota kicks off Women's History Month with 5K Run,https://www.yokota.af.mil/news/photos?igphoto=2001707293,False,Explicit heritage and DEI events
170315-F-ZZ999-086.JPG,Women's History Month Q-and-A,https://www.yokota.af.mil/news/photos?igphoto=2001717900,False,Explicit heritage and DEI events
170623-F-EZ530-330.JPG,Strengthening Yokota's Diversity,https://www.yokota.af.mil/news/photos?igphoto=2001782387,False,Explicit heritage and DEI events
241212-F-YN203-1010.JPG,"Airmen, Allies Pay Tribute with ‘Jutba Drop' during OCD 24",https://www.yokota.af.mil/news/photos?igphoto=2003612272,False,Other
AFD-160329-042.pdf,"Mar.29, 2016: Color Run: vibrantly celebrating women's history",https://www.yokota.af.mil/news/photos?igphoto=2001583739,False,Explicit heritage and DEI events
140328-F-SL200-044.JPG,Altus AFB Celebrates Women's History Month with an All Women's Retreat,https://www.altus.af.mil/News/Art?igphoto=2000863853,False,Explicit heritage and DEI events
220624-F-XN197-074.JPG,‘Mighty 97th' Airmen celebrate Pride at color run,https://www.altus.af.mil/News/Art?igphoto=2003024489,False,Everyday celebrations of heritage or ethnicity
241121-F-RN563-1182.JPG,Rooted in heritage: Blake Pewo's leadership and legacy at Altus AFB,https://www.altus.af.mil/News/Art?igphoto=2003592558,False,Mentions of personnel that highlight their ethnicity
120321-F-FV476-004.JPG,Women's History Month fun run,https://www.altus.af.mil/News/Art?igphoto=2000167888,False,Explicit heritage and DEI events
130301-F-AH552-005.JPG,Women's History Month kick-off luncheon,https://www.altus.af.mil/News/Art?igphoto=2000071519,False,Explicit heritage and DEI events
140327-F-QY930-060.JPG,Creating women's history today,https://www.altus.af.mil/News/Art?igphoto=2000864860,False,Everyday celebrations of heritage or ethnicity
190301-F-XX123-0004.JPG,97 AMW highlights female AF pioneer in honor of Women's History Month,https://www.altus.af.mil/News/Art?igphoto=2002095203,False,Explicit heritage and DEI events
